event_id,user_id,event_type,event_timestamp,device,channel,session_id
3566,3,view,2025-10-06 19:54:54,mobile,social,417ed7b2-8ff
3567,7,view,2025-10-06 23:59:01,mobile,social,8a30b909-b83
3568,14,view,2025-10-06 14:40:49,tablet,direct,bda18dde-125
3569,22,view,2025-10-06 10:30:34,mobile,referral,8c873eda-e21
3570,33,view,2025-10-06 20:59:23,mobile,direct,f9207ec2-b4d
3571,34,view,2025-10-06 09:08:45,tablet,direct,3d56e6b2-b2d
3572,46,view,2025-10-06 06:11:35,mobile,referral,02ef280c-1ea
3573,52,view,2025-10-06 07:50:53,mobile,direct,db0ca277-513
3574,53,view,2025-10-06 20:24:17,mobile,search,0461dab7-045
3575,56,view,2025-10-06 13:00:53,mobile,search,5b40a833-5d7
3576,58,view,2025-10-06 04:46:29,mobile,email,0ba622aa-1bd
3577,67,view,2025-10-06 11:59:14,mobile,search,0310380b-fc7
3578,70,view,2025-10-06 22:53:43,mobile,search,9826bfac-929
3579,83,view,2025-10-06 01:26:23,desktop,direct,b8508c7a-c23
3580,92,view,2025-10-06 05:17:03,mobile,direct,22c3bcfb-48f
3581,96,view,2025-10-06 02:29:17,mobile,social,cda17da1-504
3582,99,view,2025-10-06 04:37:00,tablet,search,1d621308-e72
3583,101,view,2025-10-06 01:14:51,desktop,direct,3f954c97-8f5
3584,104,view,2025-10-06 10:45:28,desktop,search,193993c8-da3
3585,114,view,2025-10-06 17:57:30,mobile,search,c96ba8b4-53f
3586,118,view,2025-10-06 09:36:07,mobile,search,d93c57b1-f1c
3587,124,view,2025-10-06 00:56:27,mobile,direct,b0128d48-6fa
3588,126,view,2025-10-06 04:27:05,desktop,direct,ecc54266-4a8
3589,131,view,2025-10-06 00:24:06,mobile,search,dc834bee-19d
3590,138,view,2025-10-06 07:23:30,desktop,referral,1848d6a8-416
3591,139,view,2025-10-06 10:16:21,tablet,search,d16e8b82-00b
3592,143,view,2025-10-06 08:08:29,desktop,search,7a7fc5c8-91b
3593,145,view,2025-10-06 16:29:48,mobile,direct,67960dfe-c45
3594,148,view,2025-10-06 08:27:14,mobile,search,ddc34996-3b6
3595,158,view,2025-10-06 09:30:26,mobile,referral,53239c6b-631
3596,161,view,2025-10-06 19:40:34,mobile,search,a505cc46-ff5
3597,164,view,2025-10-06 05:06:46,mobile,direct,d60267c6-a40
3598,167,view,2025-10-06 09:38:36,mobile,referral,6748649d-870
3599,171,view,2025-10-06 06:23:09,mobile,search,2c854f30-ccb
3600,174,view,2025-10-06 11:49:40,desktop,search,e75700be-e9e
3601,180,view,2025-10-06 12:42:11,tablet,search,26608d0a-238
3602,185,view,2025-10-06 21:32:21,desktop,direct,e26e9e73-f13
3603,186,view,2025-10-06 01:54:21,mobile,direct,bef9043e-186
3604,189,view,2025-10-06 11:07:19,mobile,email,f87fec11-751
3605,200,view,2025-10-06 02:52:33,mobile,search,d0c5c0f3-899
3606,201,view,2025-10-06 04:20:30,mobile,social,08b49d78-204
3607,204,view,2025-10-06 17:47:30,desktop,referral,b676dcd8-dfd
3608,210,view,2025-10-06 16:25:01,mobile,search,291bd5f2-666
3609,212,view,2025-10-06 19:30:54,mobile,social,3afe80c0-499
3610,215,view,2025-10-06 04:41:47,mobile,referral,33fd6eed-c7f
3611,216,view,2025-10-06 01:14:44,mobile,search,e046159f-c97
3612,217,view,2025-10-06 06:26:34,desktop,search,008c8d7c-547
3613,233,view,2025-10-06 06:38:06,tablet,referral,347d6467-3ca
3614,238,view,2025-10-06 02:22:17,tablet,direct,44a2c17a-0b9
3615,241,view,2025-10-06 06:29:59,mobile,direct,9fb680db-b26
3616,246,view,2025-10-06 01:54:52,desktop,search,f987ea47-740
3617,250,view,2025-10-06 11:15:44,mobile,social,f8fc77ba-d76
3618,251,view,2025-10-06 05:21:07,desktop,email,694a612c-c01
3619,261,view,2025-10-06 11:13:16,desktop,search,3ea875b5-63c
3620,269,view,2025-10-06 08:42:20,mobile,search,669560a0-41c
3621,270,view,2025-10-06 12:03:24,tablet,search,573f6ff1-67f
3622,276,view,2025-10-06 10:03:48,mobile,search,22d6660c-0a3
3623,277,view,2025-10-06 14:22:16,mobile,direct,89128111-94b
3624,278,view,2025-10-06 20:48:04,mobile,search,cb259b2c-681
3625,279,view,2025-10-06 04:20:37,desktop,search,b8f0411f-9b7
3626,283,view,2025-10-06 21:19:20,desktop,social,b94f75b2-272
3627,292,view,2025-10-06 12:49:40,desktop,search,bc28b108-283
3628,299,view,2025-10-06 15:28:19,mobile,direct,f0b49b8b-292
3629,300,view,2025-10-06 18:34:03,mobile,social,40bfe218-d3a
3630,307,view,2025-10-06 22:32:52,desktop,direct,5969c1e2-9f1
3631,308,view,2025-10-06 21:39:22,mobile,search,1e0bb1ee-53b
3632,312,view,2025-10-06 04:19:40,mobile,search,a7045ae3-101
3633,330,view,2025-10-06 18:59:48,mobile,direct,ef5fa7fe-754
3634,331,view,2025-10-06 14:16:16,mobile,direct,a9947456-b9f
3635,335,view,2025-10-06 10:03:32,mobile,direct,65e6e9a6-ad4
3636,337,view,2025-10-06 18:07:00,mobile,search,7f26168f-91f
3637,341,view,2025-10-06 13:10:04,desktop,direct,5a04801d-12b
3638,343,view,2025-10-06 14:00:03,desktop,direct,13ec2231-92e
3639,349,view,2025-10-06 07:17:27,desktop,direct,0541354a-535
3640,351,view,2025-10-06 23:08:35,mobile,search,a4f453cd-ecd
3641,354,view,2025-10-06 19:31:17,mobile,social,59edd32a-fb0
3642,356,view,2025-10-06 13:11:42,mobile,search,d27e5c47-975
3643,359,view,2025-10-06 22:57:56,mobile,search,42057e80-875
3644,374,view,2025-10-06 07:23:27,mobile,search,e305486a-797
3645,375,view,2025-10-06 23:29:00,desktop,email,21913f92-ce4
3646,380,view,2025-10-06 17:39:03,mobile,direct,6b51c3ca-de2
3647,381,view,2025-10-06 13:03:21,mobile,search,ce3025f1-1ec
3648,392,view,2025-10-06 21:44:54,mobile,search,b7967dc2-944
3649,394,view,2025-10-06 11:43:11,desktop,search,deb74d4d-6e4
3650,395,view,2025-10-06 15:49:17,desktop,search,b7da8fdf-490
3651,401,view,2025-10-06 22:23:34,desktop,referral,a3a9590c-77f
3652,404,view,2025-10-06 09:06:42,mobile,referral,67680c0e-ad0
3653,410,view,2025-10-06 12:47:11,tablet,search,6ab56463-f41
3654,413,view,2025-10-06 22:45:40,desktop,search,5725cb5e-e8a
3655,422,view,2025-10-06 12:20:31,mobile,social,dbe9e15f-f70
3656,440,view,2025-10-06 06:34:31,desktop,search,01c61f50-8c6
3657,452,view,2025-10-06 11:17:48,mobile,referral,924a03bd-9a3
3658,455,view,2025-10-06 07:39:33,mobile,social,27da660b-336
3659,467,view,2025-10-06 12:05:42,mobile,direct,ad241bb8-266
3660,471,view,2025-10-06 18:29:58,mobile,search,76b769a3-3fc
3661,474,view,2025-10-06 18:07:38,mobile,social,40e6bc57-7eb
3662,482,view,2025-10-06 02:43:02,tablet,email,52d1c130-623
3663,491,view,2025-10-06 11:21:02,mobile,social,40b08207-bea
3664,493,view,2025-10-06 11:23:26,mobile,referral,7f61ebcc-79f
3665,506,view,2025-10-06 01:19:34,mobile,search,26f99595-6a1
3666,522,view,2025-10-06 19:36:55,mobile,direct,a0f70133-c7a
3667,529,view,2025-10-06 08:31:55,desktop,search,5757ef29-7e5
3668,537,view,2025-10-06 03:23:00,mobile,direct,7e01ab41-651
3669,538,view,2025-10-06 15:40:00,mobile,referral,26d2fe6c-639
3670,570,view,2025-10-06 22:46:04,desktop,social,a9aa9596-054
3671,587,view,2025-10-06 05:35:48,mobile,referral,b48d4b3b-8f9
3672,593,view,2025-10-06 14:29:44,desktop,search,3ee1f8b8-e05
3673,612,view,2025-10-06 12:19:02,mobile,direct,e4e46bca-e4b
3674,616,view,2025-10-06 14:51:19,desktop,search,f3ec4c63-1db
3675,620,view,2025-10-06 09:07:33,desktop,direct,6dee7b13-bb2
3676,628,view,2025-10-06 21:21:44,desktop,search,1dccc0c9-2b0
3677,629,view,2025-10-06 03:54:26,desktop,search,7b6f0445-bc5
3678,632,view,2025-10-06 22:31:24,desktop,social,0b5b7432-26b
3679,634,view,2025-10-06 11:06:35,mobile,search,fc6f01ee-545
3680,642,view,2025-10-06 10:00:59,mobile,social,43e9e4ed-9be
3681,645,view,2025-10-06 02:26:19,tablet,search,b609fff8-bb4
3682,647,view,2025-10-06 11:32:42,mobile,referral,6d9959b6-354
3683,659,view,2025-10-06 17:57:07,mobile,direct,a37c069a-0dc
3684,666,view,2025-10-06 22:41:27,mobile,direct,fbf401d7-045
3685,678,view,2025-10-06 18:03:01,mobile,email,b1fceca4-6c3
3686,682,view,2025-10-06 13:24:54,desktop,search,fec98283-53e
3687,687,view,2025-10-06 23:43:56,desktop,search,82e2237a-7cb
3688,691,view,2025-10-06 23:06:16,mobile,referral,35f0b525-764
3689,692,view,2025-10-06 02:52:33,tablet,search,33ce686e-041
3690,700,view,2025-10-06 03:34:31,desktop,search,3afe2883-a60
3691,702,view,2025-10-06 23:35:55,mobile,direct,7b061ed1-e96
3692,703,view,2025-10-06 12:02:57,mobile,search,3562e316-c99
3693,705,view,2025-10-06 20:17:32,desktop,search,127211cd-084
3694,706,view,2025-10-06 06:01:10,mobile,direct,1f5690ce-f4c
3695,714,view,2025-10-06 02:51:51,mobile,social,815a1848-da8
3696,725,view,2025-10-06 01:22:35,mobile,search,bdabbb4f-ad8
3697,735,view,2025-10-06 12:02:40,mobile,email,06e234a3-782
3698,741,view,2025-10-06 03:42:02,desktop,direct,5eb4aa7e-bfd
3699,747,view,2025-10-06 00:02:32,desktop,social,137bb790-77a
3700,749,view,2025-10-06 03:44:33,mobile,referral,359fd700-0da
3701,750,view,2025-10-06 19:50:45,desktop,social,d41288cc-0d9
3702,758,view,2025-10-06 07:30:09,mobile,search,36270de3-c02
3703,759,view,2025-10-06 22:30:39,mobile,direct,49954905-0cb
3704,763,view,2025-10-06 18:14:34,desktop,direct,82ac7c0a-312
3705,766,view,2025-10-06 04:02:21,mobile,search,ce291bb5-c67
3706,768,view,2025-10-06 19:56:15,desktop,direct,126940ee-302
3707,773,view,2025-10-06 21:27:50,mobile,social,2bc92e03-caf
3708,776,view,2025-10-06 14:18:37,mobile,referral,9c75c5c6-13e
3709,777,view,2025-10-06 22:19:43,tablet,direct,2e200541-9bf
3710,778,view,2025-10-06 00:00:18,mobile,search,95e1a321-db1
3711,788,view,2025-10-06 11:46:36,mobile,referral,59f198b9-f33
3712,799,view,2025-10-06 14:11:53,desktop,search,51e680a0-099
3713,819,view,2025-10-06 21:09:42,desktop,search,4bf37dc9-7e4
3714,824,view,2025-10-06 11:04:40,mobile,social,bf671da1-806
3715,826,view,2025-10-06 16:10:06,desktop,direct,520a8447-cf4
3716,827,view,2025-10-06 04:34:44,mobile,referral,cf264007-3a4
3717,838,view,2025-10-06 11:00:06,mobile,social,4ce9ff2c-81e
3718,844,view,2025-10-06 13:05:21,tablet,direct,5bad23e9-389
3719,850,view,2025-10-06 17:23:38,desktop,direct,a50e32e1-cd4
3720,852,view,2025-10-06 04:01:04,mobile,referral,8a37fe6e-5cd
3721,859,view,2025-10-06 20:11:11,desktop,social,1ca91a28-ff6
3722,860,view,2025-10-06 19:52:45,desktop,direct,29fb4c1d-a6e
3723,864,view,2025-10-06 17:26:18,desktop,direct,292d9a62-428
3724,870,view,2025-10-06 21:43:09,desktop,direct,1e645cb6-617
3725,882,view,2025-10-06 00:41:49,desktop,referral,6cc5da03-e20
3726,896,view,2025-10-06 12:50:40,mobile,search,73da2d6e-e30
3727,898,view,2025-10-06 00:32:35,mobile,search,1029f7ef-049
3728,900,view,2025-10-06 20:56:22,desktop,referral,e1d0ce16-4a3
3729,910,view,2025-10-06 01:57:58,mobile,search,e4a0c034-02f
3730,917,view,2025-10-06 14:58:52,mobile,search,09c1503f-b6e
